0.060286,LSF_p5,LE_p2,vertical,L05_Ep2
0.064015,LSF_p5,LE_p2,vertical,L05_Ep2
0.066354,LSF_p5,LE_p2,vertical,L05_Ep2
0.061901,LSF_p5,LE_p2,vertical,L05_Ep2
0.060811,LSF_p5,LE_p2,vertical,L05_Ep2
0.058098,LSF_p5,LE_p2,vertical,L05_Ep2
0.060212,LSF_p5,LE_p2,vertical,L05_Ep2
0.064247,LSF_p5,LE_p2,vertical,L05_Ep2
0.062955,LSF_p5,LE_p2,vertical,L05_Ep2
0.060400,LSF_p5,LE_p2,vertical,L05_Ep2
0.061741,LSF_p5,LE_p2,vertical,L05_Ep2
0.061258,LSF_p5,LE_p2,vertical,L05_Ep2
0.063127,LSF_p5,LE_p2,vertical,L05_Ep2
0.059038,LSF_p5,LE_p2,vertical,L05_Ep2
0.064697,LSF_p5,LE_p2,vertical,L05_Ep2
0.063187,LSF_p5,LE_p2,vertical,L05_Ep2
0.060184,LSF_p5,LE_p2,vertical,L05_Ep2
0.065308,LSF_p5,LE_p2,vertical,L05_Ep2
0.062185,LSF_p5,LE_p2,vertical,L05_Ep2
0.060827,LSF_p5,LE_p2,vertical,L05_Ep2
0.059721,LSF_p5,LE_p2,vertical,L05_Ep2
0.061267,LSF_p5,LE_p2,vertical,L05_Ep2
0.062149,LSF_p5,LE_p2,vertical,L05_Ep2
0.058640,LSF_p5,LE_p2,vertical,L05_Ep2
0.063715,LSF_p5,LE_p2,vertical,L05_Ep2
0.064207,LSF_p5,LE_p2,vertical,L05_Ep2
0.060304,LSF_p5,LE_p2,vertical,L05_Ep2
0.064846,LSF_p5,LE_p2,vertical,L05_Ep2
0.061637,LSF_p5,LE_p2,vertical,L05_Ep2
0.059969,LSF_p5,LE_p2,vertical,L05_Ep2
0.064706,LSF_p5,LE_p2,vertical,L05_Ep2
0.058236,LSF_p5,LE_p2,vertical,L05_Ep2
0.039223,LSF_p5,LE_p4,vertical,L05_Ep4
0.035227,LSF_p5,LE_p4,vertical,L05_Ep4
0.036224,LSF_p5,LE_p4,vertical,L05_Ep4
0.038608,LSF_p5,LE_p4,vertical,L05_Ep4
0.041519,LSF_p5,LE_p4,vertical,L05_Ep4
0.039888,LSF_p5,LE_p4,vertical,L05_Ep4
0.039747,LSF_p5,LE_p4,vertical,L05_Ep4
0.039153,LSF_p5,LE_p4,vertical,L05_Ep4
0.039087,LSF_p5,LE_p4,vertical,L05_Ep4
0.038835,LSF_p5,LE_p4,vertical,L05_Ep4
0.039739,LSF_p5,LE_p4,vertical,L05_Ep4
0.039125,LSF_p5,LE_p4,vertical,L05_Ep4
0.041871,LSF_p5,LE_p4,vertical,L05_Ep4
0.037081,LSF_p5,LE_p4,vertical,L05_Ep4
0.036445,LSF_p5,LE_p4,vertical,L05_Ep4
0.037655,LSF_p5,LE_p4,vertical,L05_Ep4
0.038858,LSF_p5,LE_p4,vertical,L05_Ep4
0.041495,LSF_p5,LE_p4,vertical,L05_Ep4
0.039634,LSF_p5,LE_p4,vertical,L05_Ep4
0.039561,LSF_p5,LE_p4,vertical,L05_Ep4
0.036952,LSF_p5,LE_p4,vertical,L05_Ep4
0.035567,LSF_p5,LE_p4,vertical,L05_Ep4
0.036633,LSF_p5,LE_p4,vertical,L05_Ep4
0.038952,LSF_p5,LE_p4,vertical,L05_Ep4
0.038519,LSF_p5,LE_p4,vertical,L05_Ep4
0.039292,LSF_p5,LE_p4,vertical,L05_Ep4
0.038100,LSF_p5,LE_p4,vertical,L05_Ep4
0.040905,LSF_p5,LE_p4,vertical,L05_Ep4
0.038051,LSF_p5,LE_p4,vertical,L05_Ep4
0.038544,LSF_p5,LE_p4,vertical,L05_Ep4
0.039860,LSF_p5,LE_p4,vertical,L05_Ep4
0.039140,LSF_p5,LE_p4,vertical,L05_Ep4
0.038698,LSF_p5,LE_p4,vertical,L05_Ep4
0.040520,LSF_p5,LE_p4,vertical,L05_Ep4
0.040741,LSF_p5,LE_p4,vertical,L05_Ep4
0.039286,LSF_p5,LE_p4,vertical,L05_Ep4
0.038320,LSF_p5,LE_p4,vertical,L05_Ep4
0.038196,LSF_p5,LE_p4,vertical,L05_Ep4
0.039157,LSF_p5,LE_p4,vertical,L05_Ep4
0.038457,LSF_p5,LE_p4,vertical,L05_Ep4
0.038027,LSF_1,LE_0,vertical,L10_E0
0.040666,LSF_1,LE_0,vertical,L10_E0
0.039563,LSF_1,LE_0,vertical,L10_E0
0.038313,LSF_1,LE_0,vertical,L10_E0
0.036908,LSF_1,LE_0,vertical,L10_E0
0.038509,LSF_1,LE_0,vertical,L10_E0
0.036368,LSF_1,LE_0,vertical,L10_E0
0.037023,LSF_1,LE_0,vertical,L10_E0
0.037978,LSF_1,LE_0,vertical,L10_E0
0.039505,LSF_1,LE_0,vertical,L10_E0
0.037516,LSF_1,LE_0,vertical,L10_E0
0.038197,LSF_1,LE_0,vertical,L10_E0
0.037628,LSF_1,LE_0,vertical,L10_E0
0.037820,LSF_1,LE_0,vertical,L10_E0
0.039429,LSF_1,LE_0,vertical,L10_E0
0.037945,LSF_1,LE_0,vertical,L10_E0
0.038554,LSF_1,LE_0,vertical,L10_E0
0.037983,LSF_1,LE_0,vertical,L10_E0
0.040228,LSF_1,LE_0,vertical,L10_E0
0.038824,LSF_1,LE_0,vertical,L10_E0
0.037699,LSF_1,LE_0,vertical,L10_E0
0.036998,LSF_1,LE_0,vertical,L10_E0
0.035936,LSF_1,LE_0,vertical,L10_E0
0.035940,LSF_1,LE_0,vertical,L10_E0
0.038326,LSF_1,LE_0,vertical,L10_E0
0.037802,LSF_1,LE_0,vertical,L10_E0
0.038592,LSF_1,LE_0,vertical,L10_E0
0.036854,LSF_1,LE_0,vertical,L10_E0
0.037247,LSF_1,LE_0,vertical,L10_E0
0.037980,LSF_1,LE_0,vertical,L10_E0
0.037929,LSF_1,LE_0,vertical,L10_E0
0.038209,LSF_1,LE_0,vertical,L10_E0
0.037191,LSF_1,LE_0,vertical,L10_E0
0.038516,LSF_1,LE_0,vertical,L10_E0
0.038171,LSF_1,LE_0,vertical,L10_E0
0.036519,LSF_1,LE_0,vertical,L10_E0
0.037401,LSF_1,LE_0,vertical,L10_E0
0.037751,LSF_1,LE_0,vertical,L10_E0
0.037828,LSF_1,LE_0,vertical,L10_E0
0.038396,LSF_1,LE_0,vertical,L10_E0
0.021784,LSF_1,LE_p2,vertical,L10_Ep2
0.023136,LSF_1,LE_p2,vertical,L10_Ep2
0.021396,LSF_1,LE_p2,vertical,L10_Ep2
0.024146,LSF_1,LE_p2,vertical,L10_Ep2
0.022905,LSF_1,LE_p2,vertical,L10_Ep2
0.023191,LSF_1,LE_p2,vertical,L10_Ep2
0.022758,LSF_1,LE_p2,vertical,L10_Ep2
0.024151,LSF_1,LE_p2,vertical,L10_Ep2
0.021418,LSF_1,LE_p2,vertical,L10_Ep2
0.023930,LSF_1,LE_p2,vertical,L10_Ep2
0.022473,LSF_1,LE_p2,vertical,L10_Ep2
0.023458,LSF_1,LE_p2,vertical,L10_Ep2
0.024619,LSF_1,LE_p2,vertical,L10_Ep2
0.023822,LSF_1,LE_p2,vertical,L10_Ep2
0.024461,LSF_1,LE_p2,vertical,L10_Ep2
0.023157,LSF_1,LE_p2,vertical,L10_Ep2
0.022556,LSF_1,LE_p2,vertical,L10_Ep2
0.022776,LSF_1,LE_p2,vertical,L10_Ep2
0.023335,LSF_1,LE_p2,vertical,L10_Ep2
0.023737,LSF_1,LE_p2,vertical,L10_Ep2
0.022082,LSF_1,LE_p2,vertical,L10_Ep2
0.022914,LSF_1,LE_p2,vertical,L10_Ep2
0.023257,LSF_1,LE_p2,vertical,L10_Ep2
0.022752,LSF_1,LE_p2,vertical,L10_Ep2
0.024196,LSF_1,LE_p2,vertical,L10_Ep2
0.022892,LSF_1,LE_p2,vertical,L10_Ep2
0.023357,LSF_1,LE_p2,vertical,L10_Ep2
0.023555,LSF_1,LE_p2,vertical,L10_Ep2
0.023158,LSF_1,LE_p2,vertical,L10_Ep2
0.023011,LSF_1,LE_p2,vertical,L10_Ep2
0.023013,LSF_1,LE_p2,vertical,L10_Ep2
0.022844,LSF_1,LE_p2,vertical,L10_Ep2
0.023238,LSF_1,LE_p2,vertical,L10_Ep2
0.023173,LSF_1,LE_p2,vertical,L10_Ep2
0.023073,LSF_1,LE_p2,vertical,L10_Ep2
0.023944,LSF_1,LE_p2,vertical,L10_Ep2
0.022048,LSF_1,LE_p2,vertical,L10_Ep2
0.023197,LSF_1,LE_p2,vertical,L10_Ep2
0.023128,LSF_1,LE_p2,vertical,L10_Ep2
0.022271,LSF_1,LE_p2,vertical,L10_Ep2
0.015421,LSF_1,LE_p4,vertical,L10_Ep4
0.015240,LSF_1,LE_p4,vertical,L10_Ep4
0.015190,LSF_1,LE_p4,vertical,L10_Ep4
0.014561,LSF_1,LE_p4,vertical,L10_Ep4
0.015374,LSF_1,LE_p4,vertical,L10_Ep4
0.015356,LSF_1,LE_p4,vertical,L10_Ep4
0.015422,LSF_1,LE_p4,vertical,L10_Ep4
0.015023,LSF_1,LE_p4,vertical,L10_Ep4
0.014286,LSF_1,LE_p4,vertical,L10_Ep4
0.015108,LSF_1,LE_p4,vertical,L10_Ep4
0.014673,LSF_1,LE_p4,vertical,L10_Ep4
0.015541,LSF_1,LE_p4,vertical,L10_Ep4
0.015566,LSF_1,LE_p4,vertical,L10_Ep4
0.013756,LSF_1,LE_p4,vertical,L10_Ep4
0.015925,LSF_1,LE_p4,vertical,L10_Ep4
0.014785,LSF_1,LE_p4,vertical,L10_Ep4
0.015485,LSF_1,LE_p4,vertical,L10_Ep4
0.014296,LSF_1,LE_p4,vertical,L10_Ep4
0.014594,LSF_1,LE_p4,vertical,L10_Ep4
0.016185,LSF_1,LE_p4,vertical,L10_Ep4
0.014471,LSF_1,LE_p4,vertical,L10_Ep4
0.014706,LSF_1,LE_p4,vertical,L10_Ep4
0.015593,LSF_1,LE_p4,vertical,L10_Ep4
0.016171,LSF_1,LE_p4,vertical,L10_Ep4
0.015184,LSF_1,LE_p4,vertical,L10_Ep4
0.014234,LSF_1,LE_p4,vertical,L10_Ep4
0.015622,LSF_1,LE_p4,vertical,L10_Ep4
0.015590,LSF_1,LE_p4,vertical,L10_Ep4
0.014189,LSF_1,LE_p4,vertical,L10_Ep4
0.015289,LSF_1,LE_p4,vertical,L10_Ep4
0.015294,LSF_1,LE_p4,vertical,L10_Ep4
0.015441,LSF_1,LE_p4,vertical,L10_Ep4
0.015275,LSF_1,LE_p4,vertical,L10_Ep4
0.014454,LSF_1,LE_p4,vertical,L10_Ep4
0.015205,LSF_1,LE_p4,vertical,L10_Ep4
0.014807,LSF_1,LE_p4,vertical,L10_Ep4
0.014890,LSF_1,LE_p4,vertical,L10_Ep4
0.015109,LSF_1,LE_p4,vertical,L10_Ep4
0.014859,LSF_1,LE_p4,vertical,L10_Ep4
0.015630,LSF_1,LE_p4,vertical,L10_Ep4
0.020482,LSF_2,LE_0,vertical,L20_E0
0.019121,LSF_2,LE_0,vertical,L20_E0
0.019723,LSF_2,LE_0,vertical,L20_E0
0.020002,LSF_2,LE_0,vertical,L20_E0
0.019379,LSF_2,LE_0,vertical,L20_E0
0.018619,LSF_2,LE_0,vertical,L20_E0
0.019334,LSF_2,LE_0,vertical,L20_E0
0.019985,LSF_2,LE_0,vertical,L20_E0
0.019539,LSF_2,LE_0,vertical,L20_E0
0.019377,LSF_2,LE_0,vertical,L20_E0
0.019390,LSF_2,LE_0,vertical,L20_E0
0.019592,LSF_2,LE_0,vertical,L20_E0
0.020358,LSF_2,LE_0,vertical,L20_E0
0.019705,LSF_2,LE_0,vertical,L20_E0
0.021041,LSF_2,LE_0,vertical,L20_E0
0.019890,LSF_2,LE_0,vertical,L20_E0
0.019013,LSF_2,LE_0,vertical,L20_E0
0.020176,LSF_2,LE_0,vertical,L20_E0
0.018418,LSF_2,LE_0,vertical,L20_E0
0.019684,LSF_2,LE_0,vertical,L20_E0
0.020083,LSF_2,LE_0,vertical,L20_E0
0.019795,LSF_2,LE_0,vertical,L20_E0
0.021169,LSF_2,LE_0,vertical,L20_E0
0.020658,LSF_2,LE_0,vertical,L20_E0
0.020764,LSF_2,LE_0,vertical,L20_E0
0.020311,LSF_2,LE_0,vertical,L20_E0
0.020687,LSF_2,LE_0,vertical,L20_E0
0.019464,LSF_2,LE_0,vertical,L20_E0
0.021021,LSF_2,LE_0,vertical,L20_E0
0.019268,LSF_2,LE_0,vertical,L20_E0
0.019508,LSF_2,LE_0,vertical,L20_E0
0.019418,LSF_2,LE_0,vertical,L20_E0
0.019783,LSF_2,LE_0,vertical,L20_E0
0.019916,LSF_2,LE_0,vertical,L20_E0
0.020282,LSF_2,LE_0,vertical,L20_E0
0.020311,LSF_2,LE_0,vertical,L20_E0
0.019849,LSF_2,LE_0,vertical,L20_E0
0.019785,LSF_2,LE_0,vertical,L20_E0
0.021152,LSF_2,LE_0,vertical,L20_E0
0.020742,LSF_2,LE_0,vertical,L20_E0
0.013383,LSF_2,LE_p2,vertical,L20_Ep2
0.013827,LSF_2,LE_p2,vertical,L20_Ep2
0.014184,LSF_2,LE_p2,vertical,L20_Ep2
0.012910,LSF_2,LE_p2,vertical,L20_Ep2
0.013266,LSF_2,LE_p2,vertical,L20_Ep2
0.013608,LSF_2,LE_p2,vertical,L20_Ep2
0.013497,LSF_2,LE_p2,vertical,L20_Ep2
0.013477,LSF_2,LE_p2,vertical,L20_Ep2
0.013921,LSF_2,LE_p2,vertical,L20_Ep2
0.013110,LSF_2,LE_p2,vertical,L20_Ep2
0.013722,LSF_2,LE_p2,vertical,L20_Ep2
0.012731,LSF_2,LE_p2,vertical,L20_Ep2
0.013961,LSF_2,LE_p2,vertical,L20_Ep2
0.014554,LSF_2,LE_p2,vertical,L20_Ep2
0.013714,LSF_2,LE_p2,vertical,L20_Ep2
0.013924,LSF_2,LE_p2,vertical,L20_Ep2
0.013539,LSF_2,LE_p2,vertical,L20_Ep2
0.013590,LSF_2,LE_p2,vertical,L20_Ep2
0.014179,LSF_2,LE_p2,vertical,L20_Ep2
0.013386,LSF_2,LE_p2,vertical,L20_Ep2
0.014387,LSF_2,LE_p2,vertical,L20_Ep2
0.013139,LSF_2,LE_p2,vertical,L20_Ep2
0.013704,LSF_2,LE_p2,vertical,L20_Ep2
0.014085,LSF_2,LE_p2,vertical,L20_Ep2
0.013654,LSF_2,LE_p2,vertical,L20_Ep2
0.013683,LSF_2,LE_p2,vertical,L20_Ep2
0.013349,LSF_2,LE_p2,vertical,L20_Ep2
0.013067,LSF_2,LE_p2,vertical,L20_Ep2
0.012863,LSF_2,LE_p2,vertical,L20_Ep2
0.013787,LSF_2,LE_p2,vertical,L20_Ep2
0.013148,LSF_2,LE_p2,vertical,L20_Ep2
0.013061,LSF_2,LE_p2,vertical,L20_Ep2
0.013890,LSF_2,LE_p2,vertical,L20_Ep2
0.013393,LSF_2,LE_p2,vertical,L20_Ep2
0.014075,LSF_2,LE_p2,vertical,L20_Ep2
0.014265,LSF_2,LE_p2,vertical,L20_Ep2
0.013297,LSF_2,LE_p2,vertical,L20_Ep2
0.013214,LSF_2,LE_p2,vertical,L20_Ep2
0.014257,LSF_2,LE_p2,vertical,L20_Ep2
0.013064,LSF_2,LE_p2,vertical,L20_Ep2
0.009822,LSF_2,LE_p4,vertical,L20_Ep4
0.009382,LSF_2,LE_p4,vertical,L20_Ep4
0.009381,LSF_2,LE_p4,vertical,L20_Ep4
0.009424,LSF_2,LE_p4,vertical,L20_Ep4
0.010173,LSF_2,LE_p4,vertical,L20_Ep4
0.010152,LSF_2,LE_p4,vertical,L20_Ep4
0.009974,LSF_2,LE_p4,vertical,L20_Ep4
0.009739,LSF_2,LE_p4,vertical,L20_Ep4
0.009745,LSF_2,LE_p4,vertical,L20_Ep4
0.009489,LSF_2,LE_p4,vertical,L20_Ep4
0.009301,LSF_2,LE_p4,vertical,L20_Ep4
0.009028,LSF_2,LE_p4,vertical,L20_Ep4
0.009631,LSF_2,LE_p4,vertical,L20_Ep4
0.009625,LSF_2,LE_p4,vertical,L20_Ep4
0.009590,LSF_2,LE_p4,vertical,L20_Ep4
0.009321,LSF_2,LE_p4,vertical,L20_Ep4
0.009921,LSF_2,LE_p4,vertical,L20_Ep4
0.009229,LSF_2,LE_p4,vertical,L20_Ep4
0.010014,LSF_2,LE_p4,vertical,L20_Ep4
0.009029,LSF_2,LE_p4,vertical,L20_Ep4
0.009268,LSF_2,LE_p4,vertical,L20_Ep4
0.009721,LSF_2,LE_p4,vertical,L20_Ep4
0.009824,LSF_2,LE_p4,vertical,L20_Ep4
0.010170,LSF_2,LE_p4,vertical,L20_Ep4
0.010199,LSF_2,LE_p4,vertical,L20_Ep4
0.009744,LSF_2,LE_p4,vertical,L20_Ep4
0.009248,LSF_2,LE_p4,vertical,L20_Ep4
0.009117,LSF_2,LE_p4,vertical,L20_Ep4
0.009164,LSF_2,LE_p4,vertical,L20_Ep4
0.009823,LSF_2,LE_p4,vertical,L20_Ep4
0.010166,LSF_2,LE_p4,vertical,L20_Ep4
0.009388,LSF_2,LE_p4,vertical,L20_Ep4
0.009813,LSF_2,LE_p4,vertical,L20_Ep4
0.009745,LSF_2,LE_p4,vertical,L20_Ep4
0.009659,LSF_2,LE_p4,vertical,L20_Ep4
0.009610,LSF_2,LE_p4,vertical,L20_Ep4
0.009513,LSF_2,LE_p4,vertical,L20_Ep4
0.009985,LSF_2,LE_p4,vertical,L20_Ep4
0.009806,LSF_2,LE_p4,vertical,L20_Ep4
0.009892,LSF_2,LE_p4,vertical,L20_Ep4
