ndTE,work,cost,LSF,motion,comboName,m,K,LSF,LE
0.065796,0.000144,285.459554,LSF_1,hover,m_10_K_10,10,10,1,0
0.066061,0.000156,302.082419,LSF_1,hover,m_10_K_10,10,10,1,0
0.062809,0.000151,335.108081,LSF_1,hover,m_10_K_10,10,10,1,0
0.063667,0.000147,321.920795,LSF_1,hover,m_10_K_10,10,10,1,0
0.076374,0.000147,289.326439,LSF_1,hover,m_10_K_10,10,10,1,0
0.067824,0.000147,278.150113,LSF_1,hover,m_10_K_10,10,10,1,0
0.069146,0.00015,289.656848,LSF_1,hover,m_10_K_10,10,10,1,0
0.069386,0.000145,273.143929,LSF_1,hover,m_10_K_10,10,10,1,0
0.065901,0.000152,317.029132,LSF_1,hover,m_10_K_10,10,10,1,0
0.075084,0.000145,306.291854,LSF_1,hover,m_10_K_10,10,10,1,0
0.069882,0.00015,282.629893,LSF_1,hover,m_10_K_10,10,10,1,0
0.068735,0.000148,286.165787,LSF_1,hover,m_10_K_10,10,10,1,0
0.06967,0.000149,319.793353,LSF_1,hover,m_10_K_10,10,10,1,0
0.063744,0.000147,300.355377,LSF_1,hover,m_10_K_10,10,10,1,0
0.069455,0.000145,282.052038,LSF_1,hover,m_10_K_10,10,10,1,0
0.068379,0.000147,336.772608,LSF_1,hover,m_10_K_10,10,10,1,0
0.065374,0.000145,291.584944,LSF_1,hover,m_10_K_10,10,10,1,0
0.065664,0.000152,310.423207,LSF_1,hover,m_10_K_10,10,10,1,0
0.069023,0.00014,290.369535,LSF_1,hover,m_10_K_10,10,10,1,0
0.065905,0.00015,308.244248,LSF_1,hover,m_10_K_10,10,10,1,0
0.067777,0.000149,290.678582,LSF_1,hover,m_10_K_10,10,10,1,0
0.074296,0.000144,281.858797,LSF_1,hover,m_10_K_10,10,10,1,0
0.063485,0.000152,327.611534,LSF_1,hover,m_10_K_10,10,10,1,0
0.062612,0.00015,323.635974,LSF_1,hover,m_10_K_10,10,10,1,0
0.069017,0.000151,300.285458,LSF_1,hover,m_10_K_10,10,10,1,0
0.06704,0.000151,303.01292,LSF_1,hover,m_10_K_10,10,10,1,0
0.071839,0.000149,297.365151,LSF_1,hover,m_10_K_10,10,10,1,0
0.066582,0.00015,293.854154,LSF_1,hover,m_10_K_10,10,10,1,0
0.068059,0.000154,303.70808,LSF_1,hover,m_10_K_10,10,10,1,0
0.062689,0.000142,284.062881,LSF_1,hover,m_10_K_10,10,10,1,0
0.069572,0.000143,277.362563,LSF_1,hover,m_10_K_10,10,10,1,0
0.289348,0.006783,20.366617,LSF_p5,hover,L05_E0,1,1,0.5,0
0.282012,0.007149,20.350063,LSF_p5,hover,L05_E0,1,1,0.5,0
0.291849,0.007204,20.705512,LSF_p5,hover,L05_E0,1,1,0.5,0
0.294738,0.007186,20.650817,LSF_p5,hover,L05_E0,1,1,0.5,0
0.288586,0.006693,20.19075,LSF_p5,hover,L05_E0,1,1,0.5,0
0.298483,0.007338,19.983031,LSF_p5,hover,L05_E0,1,1,0.5,0
0.290124,0.007105,19.923874,LSF_p5,hover,L05_E0,1,1,0.5,0
0.282339,0.006694,19.811538,LSF_p5,hover,L05_E0,1,1,0.5,0
0.270936,0.006995,21.17993,LSF_p5,hover,L05_E0,1,1,0.5,0
0.276723,0.007302,20.224932,LSF_p5,hover,L05_E0,1,1,0.5,0
0.276288,0.00689,20.038297,LSF_p5,hover,L05_E0,1,1,0.5,0
0.291984,0.007082,20.139696,LSF_p5,hover,L05_E0,1,1,0.5,0
0.280466,0.006637,20.215417,LSF_p5,hover,L05_E0,1,1,0.5,0
0.283667,0.007229,20.471666,LSF_p5,hover,L05_E0,1,1,0.5,0
0.286357,0.006772,19.510865,LSF_p5,hover,L05_E0,1,1,0.5,0
0.286313,0.006868,20.330327,LSF_p5,hover,L05_E0,1,1,0.5,0
0.271902,0.006787,20.786925,LSF_p5,hover,L05_E0,1,1,0.5,0
0.292022,0.007215,19.783689,LSF_p5,hover,L05_E0,1,1,0.5,0
0.302887,0.0074,20.085935,LSF_p5,hover,L05_E0,1,1,0.5,0
0.296397,0.007033,20.896534,LSF_p5,hover,L05_E0,1,1,0.5,0
0.287942,0.00701,19.794369,LSF_p5,hover,L05_E0,1,1,0.5,0
0.283442,0.00714,19.641829,LSF_p5,hover,L05_E0,1,1,0.5,0
0.28116,0.006669,20.070366,LSF_p5,hover,L05_E0,1,1,0.5,0
0.288037,0.007417,20.384569,LSF_p5,hover,L05_E0,1,1,0.5,0
0.298408,0.007343,19.966832,LSF_p5,hover,L05_E0,1,1,0.5,0
0.28834,0.007133,20.177638,LSF_p5,hover,L05_E0,1,1,0.5,0
0.288811,0.006655,19.855636,LSF_p5,hover,L05_E0,1,1,0.5,0
0.289229,0.006984,20.062675,LSF_p5,hover,L05_E0,1,1,0.5,0
0.290078,0.007167,20.781998,LSF_p5,hover,L05_E0,1,1,0.5,0
0.297084,0.007453,20.449148,LSF_p5,hover,L05_E0,1,1,0.5,0
0.306217,0.007436,20.095858,LSF_p5,hover,L05_E0,1,1,0.5,0
0.279586,0.006849,20.777185,LSF_p5,hover,L05_E0,1,1,0.5,0
0.283012,0.006758,20.166355,LSF_p5,hover,L05_E0,1,1,0.5,0
0.280742,0.007098,20.597371,LSF_p5,hover,L05_E0,1,1,0.5,0
0.287398,0.00672,19.642794,LSF_p5,hover,L05_E0,1,1,0.5,0
0.286109,0.006981,20.331532,LSF_p5,hover,L05_E0,1,1,0.5,0
0.286726,0.007234,20.004464,LSF_p5,hover,L05_E0,1,1,0.5,0
0.298854,0.007195,20.49976,LSF_p5,hover,L05_E0,1,1,0.5,0
0.267887,0.006908,20.354721,LSF_p5,hover,L05_E0,1,1,0.5,0
0.278026,0.007193,20.668367,LSF_p5,hover,L05_E0,1,1,0.5,0
0.18459,0.004332,20.500422,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.215981,0.004828,18.703098,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.191614,0.004521,18.850323,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.194859,0.004279,18.452642,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.197652,0.004548,18.970564,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.205694,0.004581,19.050102,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.21864,0.004772,19.499005,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.191883,0.004365,18.924347,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.207202,0.004566,19.070702,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.207984,0.004494,18.50952,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.187988,0.004243,19.064585,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.196141,0.004287,19.201207,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.209717,0.004613,19.250109,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.198829,0.004517,19.34334,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.209942,0.004704,18.801367,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.177813,0.004338,19.389832,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.206641,0.004598,19.096882,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.193582,0.004438,19.41156,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.194375,0.004473,19.220586,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.196489,0.004353,21.23055,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.199876,0.0046,19.485264,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.203802,0.00459,19.219924,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.22005,0.004585,18.099875,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.190686,0.004342,19.678419,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.209403,0.004723,18.656592,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.211911,0.004747,19.521357,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.199011,0.004458,19.530987,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.18722,0.004458,19.510998,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.201418,0.004209,19.049281,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.200359,0.004747,19.539466,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.213525,0.00472,18.618103,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.210011,0.004713,18.688441,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.203997,0.004552,19.625606,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.197018,0.004404,18.463592,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.198872,0.004602,18.615405,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.216965,0.004912,19.199916,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.203747,0.004676,19.847243,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.205579,0.004531,19.084094,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.214771,0.004682,18.791987,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.208893,0.00443,18.960397,LSF_p5,hover,L05_Ep2,1,1,0.5,0.2
0.139974,0.003089,19.723407,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.148559,0.003115,20.456245,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.149289,0.003315,19.586494,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.141297,0.003343,19.74347,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.152125,0.003382,20.157236,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.145273,0.003249,19.017646,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.149664,0.003271,19.421301,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.151998,0.003388,19.828202,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.14313,0.003247,19.943885,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.141066,0.003186,19.984354,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.140729,0.003089,19.981806,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.152289,0.003377,19.211661,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.152578,0.003375,18.447816,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.148439,0.003438,19.893173,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.151684,0.003261,20.018918,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.151125,0.003398,19.358456,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.149955,0.003363,19.124785,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.153711,0.003446,18.930475,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.139225,0.003356,20.430526,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.149131,0.003298,19.384662,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.142924,0.00315,19.482723,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.146563,0.003309,18.975987,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.145108,0.003282,20.651449,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.149503,0.003306,19.512345,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.141957,0.003396,19.105246,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.138504,0.003196,19.989621,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.139464,0.003158,19.622765,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.144218,0.00334,19.517003,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.147695,0.003212,19.061646,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.155178,0.003451,19.489226,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.145933,0.003244,19.117413,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.143927,0.003135,19.915775,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.153002,0.003464,19.427679,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.143239,0.00332,19.096217,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.147213,0.003331,19.222445,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.152516,0.003358,19.267206,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.150345,0.003272,19.998418,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.13992,0.003223,19.975971,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.149551,0.003365,19.420684,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.154965,0.003366,19.754292,LSF_p5,hover,L05_Ep4,1,1,0.5,0.4
0.203123,0.14958,100.673219,LSF_1,hover,L10_E0,1,1,1,0
0.201101,0.147205,100.174373,LSF_1,hover,L10_E0,1,1,1,0
0.211109,0.149493,111.507991,LSF_1,hover,L10_E0,1,1,1,0
0.193708,0.147724,102.597332,LSF_1,hover,L10_E0,1,1,1,0
0.208861,0.149445,107.024418,LSF_1,hover,L10_E0,1,1,1,0
0.199678,0.151468,109.838111,LSF_1,hover,L10_E0,1,1,1,0
0.214395,0.14886,103.362748,LSF_1,hover,L10_E0,1,1,1,0
0.210885,0.145976,97.57063,LSF_1,hover,L10_E0,1,1,1,0
0.201711,0.147064,93.500486,LSF_1,hover,L10_E0,1,1,1,0
0.225191,0.152915,96.156967,LSF_1,hover,L10_E0,1,1,1,0
0.206701,0.146394,109.942141,LSF_1,hover,L10_E0,1,1,1,0
0.208424,0.152449,105.35538,LSF_1,hover,L10_E0,1,1,1,0
0.203437,0.148364,104.788568,LSF_1,hover,L10_E0,1,1,1,0
0.199786,0.153478,113.452643,LSF_1,hover,L10_E0,1,1,1,0
0.210919,0.150701,102.992303,LSF_1,hover,L10_E0,1,1,1,0
0.203162,0.150864,97.813759,LSF_1,hover,L10_E0,1,1,1,0
0.212015,0.153308,102.898066,LSF_1,hover,L10_E0,1,1,1,0
0.200936,0.147248,103.118273,LSF_1,hover,L10_E0,1,1,1,0
0.215055,0.151042,101.402527,LSF_1,hover,L10_E0,1,1,1,0
0.201671,0.148729,103.435571,LSF_1,hover,L10_E0,1,1,1,0
0.208346,0.147647,98.584591,LSF_1,hover,L10_E0,1,1,1,0
0.197511,0.150217,102.130503,LSF_1,hover,L10_E0,1,1,1,0
0.227277,0.152383,99.362211,LSF_1,hover,L10_E0,1,1,1,0
0.208443,0.15093,106.851443,LSF_1,hover,L10_E0,1,1,1,0
0.214043,0.151425,102.206219,LSF_1,hover,L10_E0,1,1,1,0
0.206626,0.150832,99.887813,LSF_1,hover,L10_E0,1,1,1,0
0.207554,0.145267,97.405245,LSF_1,hover,L10_E0,1,1,1,0
0.20975,0.145862,100.323153,LSF_1,hover,L10_E0,1,1,1,0
0.21423,0.149644,101.316426,LSF_1,hover,L10_E0,1,1,1,0
0.209364,0.147561,98.173042,LSF_1,hover,L10_E0,1,1,1,0
0.223013,0.148744,101.891737,LSF_1,hover,L10_E0,1,1,1,0
0.204735,0.144796,106.268919,LSF_1,hover,L10_E0,1,1,1,0
0.211069,0.148828,97.275009,LSF_1,hover,L10_E0,1,1,1,0
0.188813,0.145007,101.385996,LSF_1,hover,L10_E0,1,1,1,0
0.216582,0.151643,115.051812,LSF_1,hover,L10_E0,1,1,1,0
0.210687,0.148558,105.604301,LSF_1,hover,L10_E0,1,1,1,0
0.209873,0.150677,111.215355,LSF_1,hover,L10_E0,1,1,1,0
0.20189,0.151137,110.231298,LSF_1,hover,L10_E0,1,1,1,0
0.212591,0.15015,101.135435,LSF_1,hover,L10_E0,1,1,1,0
0.206372,0.149515,101.935671,LSF_1,hover,L10_E0,1,1,1,0
0.142028,0.133505,125.163707,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.142773,0.135889,130.498216,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.155953,0.138707,131.966686,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.146316,0.136381,128.009645,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.145644,0.136547,181.325298,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.156339,0.139956,130.49792,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.15099,0.132988,126.883837,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.149943,0.139173,130.153902,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.163128,0.13498,114.960097,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.158337,0.134827,128.952661,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.145986,0.137904,126.843457,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.149927,0.138353,130.738434,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.145154,0.138841,130.34043,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.14704,0.131908,124.733199,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.150436,0.135283,122.290573,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.14833,0.137488,121.419703,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.149202,0.133379,121.205492,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.149364,0.142147,124.728654,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.153895,0.13568,112.852814,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.148153,0.134733,119.454663,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.154605,0.133269,119.751697,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.146883,0.138667,122.241122,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.152279,0.137803,128.320909,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.147621,0.135169,121.542463,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.142978,0.134982,134.736536,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.137959,0.134566,128.121278,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.151709,0.137341,128.930273,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.152967,0.13921,130.060545,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.15752,0.140086,130.843175,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.158073,0.134624,116.683411,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.145172,0.137954,129.39145,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.156002,0.136166,113.103643,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.149514,0.136815,136.527288,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.154929,0.138998,120.649412,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.145436,0.136783,126.016585,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.14936,0.133456,117.653327,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.143898,0.137121,126.425732,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.151401,0.134769,120.432037,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.144806,0.140254,129.863319,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.142829,0.137871,131.108172,LSF_1,hover,L10_Ep2,1,1,1,0.2
0.117045,0.120193,133.930175,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.114724,0.125567,146.884027,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.115314,0.124123,140.158807,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.104546,0.123775,155.578635,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.110857,0.122988,145.236323,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.108683,0.120989,160.905962,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.11027,0.123484,155.962695,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.112235,0.12504,145.553173,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.11457,0.125818,150.911254,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.111176,0.124705,151.929266,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.110175,0.123899,158.633765,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.106135,0.124879,148.161153,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.11183,0.122917,153.994669,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.116846,0.121057,145.167955,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.113357,0.122407,149.561215,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.111371,0.120793,158.593453,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.11788,0.128829,149.424624,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.11088,0.124154,137.050175,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.112034,0.12459,147.091878,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.10949,0.122353,147.569547,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.108335,0.126648,143.264831,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.111918,0.122612,142.986841,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.115775,0.121303,138.828181,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.106863,0.120429,161.327778,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.104765,0.123836,148.635468,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.103843,0.122907,149.757197,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.113458,0.126966,147.682585,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.11397,0.12512,144.100498,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.107379,0.126404,152.435629,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.115479,0.121583,141.154512,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.113758,0.121137,148.627429,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.115869,0.124859,133.873955,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.109094,0.126182,151.023691,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.113285,0.127404,145.373502,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.11277,0.12788,159.376848,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.108052,0.125872,156.410415,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.113671,0.125876,155.897065,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.108918,0.122608,148.772389,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.11391,0.128713,153.925826,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.110269,0.123325,141.98541,LSF_1,hover,L10_Ep4,1,1,1,0.4
0.211016,6.388902,272.578369,LSF_2,hover,L20_E0,1,1,2,0
0.204913,6.151221,238.340878,LSF_2,hover,L20_E0,1,1,2,0
0.225249,6.548984,274.686289,LSF_2,hover,L20_E0,1,1,2,0
0.217782,6.286288,255.352222,LSF_2,hover,L20_E0,1,1,2,0
0.192467,6.323786,257.050437,LSF_2,hover,L20_E0,1,1,2,0
0.21707,6.434424,268.833023,LSF_2,hover,L20_E0,1,1,2,0
0.203263,6.518348,269.328058,LSF_2,hover,L20_E0,1,1,2,0
0.206244,6.508544,275.853847,LSF_2,hover,L20_E0,1,1,2,0
0.228744,6.556106,275.524987,LSF_2,hover,L20_E0,1,1,2,0
0.221845,6.482307,280.56393,LSF_2,hover,L20_E0,1,1,2,0
0.219131,6.47802,279.662054,LSF_2,hover,L20_E0,1,1,2,0
0.214271,6.200278,260.442581,LSF_2,hover,L20_E0,1,1,2,0
0.224744,6.389265,272.649741,LSF_2,hover,L20_E0,1,1,2,0
0.218589,6.552042,275.078653,LSF_2,hover,L20_E0,1,1,2,0
0.209381,6.369834,271.739289,LSF_2,hover,L20_E0,1,1,2,0
0.215336,6.119595,250.133378,LSF_2,hover,L20_E0,1,1,2,0
0.216574,6.414721,283.773777,LSF_2,hover,L20_E0,1,1,2,0
0.219227,6.179608,278.844644,LSF_2,hover,L20_E0,1,1,2,0
0.216119,6.815362,273.614405,LSF_2,hover,L20_E0,1,1,2,0
0.213657,6.473538,258.123905,LSF_2,hover,L20_E0,1,1,2,0
0.219443,6.232108,256.355339,LSF_2,hover,L20_E0,1,1,2,0
0.204454,6.487648,280.337156,LSF_2,hover,L20_E0,1,1,2,0
0.22092,6.696488,293.632249,LSF_2,hover,L20_E0,1,1,2,0
0.217959,6.577579,277.430985,LSF_2,hover,L20_E0,1,1,2,0
0.224196,6.692524,281.542736,LSF_2,hover,L20_E0,1,1,2,0
0.209163,6.101747,264.719727,LSF_2,hover,L20_E0,1,1,2,0
0.228216,6.63627,260.89269,LSF_2,hover,L20_E0,1,1,2,0
0.223942,6.381815,296.623771,LSF_2,hover,L20_E0,1,1,2,0
0.213626,6.14272,247.572341,LSF_2,hover,L20_E0,1,1,2,0
0.222622,6.509199,288.416773,LSF_2,hover,L20_E0,1,1,2,0
0.205311,6.405317,287.9946,LSF_2,hover,L20_E0,1,1,2,0
0.216343,6.465704,311.562717,LSF_2,hover,L20_E0,1,1,2,0
0.218274,6.092506,255.473777,LSF_2,hover,L20_E0,1,1,2,0
0.217492,6.427493,268.725934,LSF_2,hover,L20_E0,1,1,2,0
0.221074,6.483612,280.739309,LSF_2,hover,L20_E0,1,1,2,0
0.218824,6.029376,252.48284,LSF_2,hover,L20_E0,1,1,2,0
0.215066,6.383926,274.912722,LSF_2,hover,L20_E0,1,1,2,0
0.21717,6.26957,299.962179,LSF_2,hover,L20_E0,1,1,2,0
0.218296,6.460316,270.915566,LSF_2,hover,L20_E0,1,1,2,0
0.225708,6.377803,258.878033,LSF_2,hover,L20_E0,1,1,2,0
0.167673,4.771708,273.491642,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.179879,4.843382,251.150338,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.170571,4.928267,286.116038,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.18448,4.779242,272.136596,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.171223,5.024858,255.791693,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.171102,4.84863,266.640828,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.17327,5.007327,276.577367,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.180319,5.202668,269.480257,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.167215,4.734264,273.38542,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.168686,5.158059,279.359124,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.180482,4.866997,269.948336,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.177749,4.711255,250.590784,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.168064,4.846888,277.036334,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.17169,5.406489,299.321738,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.167783,4.952289,263.39899,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.166358,4.964493,263.582051,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.174821,4.854454,257.62609,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.17302,5.3048,309.479386,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.171067,4.930761,269.339887,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.181979,5.133862,278.942824,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.175436,5.220376,264.015231,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.167443,4.915019,274.038859,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.181573,5.089962,278.797299,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.180161,5.029211,266.330313,LSF_2,hover,L20_Ep2,1,1,2,0.2
0.177256,4.757828,261.404866,LSF_2,hover,L20_Ep2,1,1,2,0.2
