0.110873,LSF_1,vertical,m001k100
0.124038,LSF_1,vertical,m001k100
0.119427,LSF_1,vertical,m001k100
0.117075,LSF_1,vertical,m001k100
0.127376,LSF_1,vertical,m001k100
0.111542,LSF_1,vertical,m001k100
0.116936,LSF_1,vertical,m001k100
0.115617,LSF_1,vertical,m001k100
0.119174,LSF_1,vertical,m001k100
0.121387,LSF_1,vertical,m001k100
0.115561,LSF_1,vertical,m001k100
0.039318,LSF_1,vertical,m010k001
0.038065,LSF_1,vertical,m010k001
0.040821,LSF_1,vertical,m010k001
0.037760,LSF_1,vertical,m010k001
0.037192,LSF_1,vertical,m010k001
0.037616,LSF_1,vertical,m010k001
0.038325,LSF_1,vertical,m010k001
0.041063,LSF_1,vertical,m010k001
0.037231,LSF_1,vertical,m010k001
0.037103,LSF_1,vertical,m010k001
0.038945,LSF_1,vertical,m010k001
0.034259,LSF_1,vertical,m010k001
0.041038,LSF_1,vertical,m010k001
0.039228,LSF_1,vertical,m010k001
0.038743,LSF_1,vertical,m010k001
0.040167,LSF_1,vertical,m010k001
0.037588,LSF_1,vertical,m010k001
0.037675,LSF_1,vertical,m010k001
0.036636,LSF_1,vertical,m010k001
0.037322,LSF_1,vertical,m010k001
0.037148,LSF_1,vertical,m010k001
0.039538,LSF_1,vertical,m010k001
0.037645,LSF_1,vertical,m010k001
0.039464,LSF_1,vertical,m010k001
0.038333,LSF_1,vertical,m010k001
0.040643,LSF_1,vertical,m010k001
0.037827,LSF_1,vertical,m010k001
0.037879,LSF_1,vertical,m010k001
0.036811,LSF_1,vertical,m010k001
0.039585,LSF_1,vertical,m010k001
0.037951,LSF_1,vertical,m010k001
0.038838,LSF_1,vertical,m010k001
0.038976,LSF_1,vertical,m010k001
0.038885,LSF_1,vertical,m010k001
0.041453,LSF_1,vertical,m010k001
0.038279,LSF_1,vertical,m010k001
0.039644,LSF_1,vertical,m010k001
0.039316,LSF_1,vertical,m010k001
0.040856,LSF_1,vertical,m010k001
0.037698,LSF_1,vertical,m010k001
0.038027,LSF_1,vertical,m010k010
0.040666,LSF_1,vertical,m010k010
0.039563,LSF_1,vertical,m010k010
0.038313,LSF_1,vertical,m010k010
0.036908,LSF_1,vertical,m010k010
0.038509,LSF_1,vertical,m010k010
0.036368,LSF_1,vertical,m010k010
0.037023,LSF_1,vertical,m010k010
0.037978,LSF_1,vertical,m010k010
0.039505,LSF_1,vertical,m010k010
0.037516,LSF_1,vertical,m010k010
0.038197,LSF_1,vertical,m010k010
0.037628,LSF_1,vertical,m010k010
0.037820,LSF_1,vertical,m010k010
0.039429,LSF_1,vertical,m010k010
0.037945,LSF_1,vertical,m010k010
0.038554,LSF_1,vertical,m010k010
0.037983,LSF_1,vertical,m010k010
0.040228,LSF_1,vertical,m010k010
0.038824,LSF_1,vertical,m010k010
0.037699,LSF_1,vertical,m010k010
0.036998,LSF_1,vertical,m010k010
0.035936,LSF_1,vertical,m010k010
0.035940,LSF_1,vertical,m010k010
0.038326,LSF_1,vertical,m010k010
0.037802,LSF_1,vertical,m010k010
0.038592,LSF_1,vertical,m010k010
0.036854,LSF_1,vertical,m010k010
0.037247,LSF_1,vertical,m010k010
0.037980,LSF_1,vertical,m010k010
0.037929,LSF_1,vertical,m010k010
0.038209,LSF_1,vertical,m010k010
0.037191,LSF_1,vertical,m010k010
0.038516,LSF_1,vertical,m010k010
0.038171,LSF_1,vertical,m010k010
0.036519,LSF_1,vertical,m010k010
0.037401,LSF_1,vertical,m010k010
0.037751,LSF_1,vertical,m010k010
0.037828,LSF_1,vertical,m010k010
0.038396,LSF_1,vertical,m010k010
0.040319,LSF_1,vertical,m010k100
0.042612,LSF_1,vertical,m010k100
0.036382,LSF_1,vertical,m010k100
0.039874,LSF_1,vertical,m010k100
0.036521,LSF_1,vertical,m010k100
0.039774,LSF_1,vertical,m010k100
0.037023,LSF_1,vertical,m010k100
0.038420,LSF_1,vertical,m010k100
0.040267,LSF_1,vertical,m010k100
0.039524,LSF_1,vertical,m010k100
0.039213,LSF_1,vertical,m010k100
0.040664,LSF_1,vertical,m010k100
0.037129,LSF_1,vertical,m010k100
0.035506,LSF_1,vertical,m010k100
0.039298,LSF_1,vertical,m010k100
0.038024,LSF_1,vertical,m010k100
0.037565,LSF_1,vertical,m010k100
0.040401,LSF_1,vertical,m010k100
0.039195,LSF_1,vertical,m010k100
0.037546,LSF_1,vertical,m010k100
0.036451,LSF_1,vertical,m010k100
0.038014,LSF_1,vertical,m010k100
0.039079,LSF_1,vertical,m010k100
0.036542,LSF_1,vertical,m010k100
0.040216,LSF_1,vertical,m010k100
0.036826,LSF_1,vertical,m010k100
0.036164,LSF_1,vertical,m010k100
0.035281,LSF_1,vertical,m010k100
0.037649,LSF_1,vertical,m010k100
0.038452,LSF_1,vertical,m010k100
0.038280,LSF_1,vertical,m010k100
0.037728,LSF_1,vertical,m010k100
0.036142,LSF_1,vertical,m010k100
0.039976,LSF_1,vertical,m010k100
0.039022,LSF_1,vertical,m010k100
0.036368,LSF_1,vertical,m010k100
0.037642,LSF_1,vertical,m010k100
0.038266,LSF_1,vertical,m010k100
0.037188,LSF_1,vertical,m010k100
0.036293,LSF_1,vertical,m010k100
0.018639,LSF_1,vertical,m100k001
0.018027,LSF_1,vertical,m100k001
0.018088,LSF_1,vertical,m100k001
0.018804,LSF_1,vertical,m100k001
0.017598,LSF_1,vertical,m100k001
0.019672,LSF_1,vertical,m100k001
0.017420,LSF_1,vertical,m100k001
0.019049,LSF_1,vertical,m100k001
0.017956,LSF_1,vertical,m100k001
0.018516,LSF_1,vertical,m100k001
0.018301,LSF_1,vertical,m100k001
0.017631,LSF_1,vertical,m100k001
0.019299,LSF_1,vertical,m100k001
0.018082,LSF_1,vertical,m100k001
0.018646,LSF_1,vertical,m100k001
0.020718,LSF_1,vertical,m100k001
0.018174,LSF_1,vertical,m100k001
0.017921,LSF_1,vertical,m100k001
0.018387,LSF_1,vertical,m100k001
0.016057,LSF_1,vertical,m100k001
0.018776,LSF_1,vertical,m100k001
0.018357,LSF_1,vertical,m100k001
0.020585,LSF_1,vertical,m100k001
0.018379,LSF_1,vertical,m100k001
0.018281,LSF_1,vertical,m100k001
0.016810,LSF_1,vertical,m100k001
0.018374,LSF_1,vertical,m100k001
0.017275,LSF_1,vertical,m100k001
0.018485,LSF_1,vertical,m100k001
0.018846,LSF_1,vertical,m100k001
0.018200,LSF_1,vertical,m100k001
0.018751,LSF_1,vertical,m100k001
0.018432,LSF_1,vertical,m100k001
0.019222,LSF_1,vertical,m100k001
0.019010,LSF_1,vertical,m100k001
0.018863,LSF_1,vertical,m100k001
0.018221,LSF_1,vertical,m100k001
0.018335,LSF_1,vertical,m100k001
0.018234,LSF_1,vertical,m100k001
0.018646,LSF_1,vertical,m100k001
0.015602,LSF_1,vertical,m100k010
0.016420,LSF_1,vertical,m100k010
0.016019,LSF_1,vertical,m100k010
0.016017,LSF_1,vertical,m100k010
0.016272,LSF_1,vertical,m100k010
0.016451,LSF_1,vertical,m100k010
0.017305,LSF_1,vertical,m100k010
0.015890,LSF_1,vertical,m100k010
0.017858,LSF_1,vertical,m100k010
0.017074,LSF_1,vertical,m100k010
0.015706,LSF_1,vertical,m100k010
0.016452,LSF_1,vertical,m100k010
0.016782,LSF_1,vertical,m100k010
0.015435,LSF_1,vertical,m100k010
0.017633,LSF_1,vertical,m100k010
0.015691,LSF_1,vertical,m100k010
0.016924,LSF_1,vertical,m100k010
0.017198,LSF_1,vertical,m100k010
0.016179,LSF_1,vertical,m100k010
0.016156,LSF_1,vertical,m100k010
0.015944,LSF_1,vertical,m100k010
0.016933,LSF_1,vertical,m100k010
0.017125,LSF_1,vertical,m100k010
0.016525,LSF_1,vertical,m100k010
0.017297,LSF_1,vertical,m100k010
0.016150,LSF_1,vertical,m100k010
0.014999,LSF_1,vertical,m100k010
0.015876,LSF_1,vertical,m100k010
0.015480,LSF_1,vertical,m100k010
0.016167,LSF_1,vertical,m100k010
0.017160,LSF_1,vertical,m100k010
0.015762,LSF_1,vertical,m100k010
0.017642,LSF_1,vertical,m100k010
0.015902,LSF_1,vertical,m100k010
0.016482,LSF_1,vertical,m100k010
0.016464,LSF_1,vertical,m100k010
0.016753,LSF_1,vertical,m100k010
0.016935,LSF_1,vertical,m100k010
0.014978,LSF_1,vertical,m100k010
0.015803,LSF_1,vertical,m100k010
0.013299,LSF_1,vertical,m100k100
0.013784,LSF_1,vertical,m100k100
0.014482,LSF_1,vertical,m100k100
0.014134,LSF_1,vertical,m100k100
0.014095,LSF_1,vertical,m100k100
0.012884,LSF_1,vertical,m100k100
0.014549,LSF_1,vertical,m100k100
0.013486,LSF_1,vertical,m100k100
0.015507,LSF_1,vertical,m100k100
0.013504,LSF_1,vertical,m100k100
0.013849,LSF_1,vertical,m100k100
0.013692,LSF_1,vertical,m100k100
0.013903,LSF_1,vertical,m100k100
0.012897,LSF_1,vertical,m100k100
0.014212,LSF_1,vertical,m100k100
0.014195,LSF_1,vertical,m100k100
0.016019,LSF_1,vertical,m100k100
0.014490,LSF_1,vertical,m100k100
0.014390,LSF_1,vertical,m100k100
0.015067,LSF_1,vertical,m100k100
0.014445,LSF_1,vertical,m100k100
0.013310,LSF_1,vertical,m100k100
0.013592,LSF_1,vertical,m100k100
0.014551,LSF_1,vertical,m100k100
0.014236,LSF_1,vertical,m100k100
0.013808,LSF_1,vertical,m100k100
0.013764,LSF_1,vertical,m100k100
0.014718,LSF_1,vertical,m100k100
0.013902,LSF_1,vertical,m100k100
0.014176,LSF_1,vertical,m100k100
0.014229,LSF_1,vertical,m100k100
0.013992,LSF_1,vertical,m100k100
0.013975,LSF_1,vertical,m100k100
0.013573,LSF_1,vertical,m100k100
0.014757,LSF_1,vertical,m100k100
0.013826,LSF_1,vertical,m100k100
0.014275,LSF_1,vertical,m100k100
0.014368,LSF_1,vertical,m100k100
0.013654,LSF_1,vertical,m100k100
0.014909,LSF_1,vertical,m100k100
